Order_ID,Order_Date,Customer_ID,Customer_Name,Region,State,Category,Product,Unit_Price,Quantity,Discount,Sales,Profit,Month,Month_Number,Quarter
ORD00142,2025-12-20,CUST0013,Customer 13,South,Telangana,Office Supplies,File Folder,1770,1,0.05,1681.5,592.22,Dec,12,Q4
ORD00397,2025-12-20,CUST0019,Customer 19,South,Karnataka,Office Supplies,File Folder,2322,2,0.05,4411.8,878.55,Dec,12,Q4
ORD00249,2025-12-20,CUST0071,Customer 71,South,Karnataka,Technology,Keyboard,34565,1,0.05,32836.75,11573.49,Dec,12,Q4
ORD00453,2025-12-21,CUST0105,Customer 105,West,Maharashtra,Accessories,USB Cable,1501,4,0.2,4803.2,1465.69,Dec,12,Q4
ORD00311,2025-12-21,CUST0104,Customer 104,East,Bihar,Office Supplies,Notebook,881,4,0.05,3347.8,1219.13,Dec,12,Q4
ORD00341,2025-12-23,CUST0068,Customer 68,East,Jharkhand,Furniture,Table Lamp,8566,2,0.05,16275.4,5328.76,Dec,12,Q4
ORD00135,2025-12-23,CUST0013,Customer 13,North,Haryana,Furniture,Office Chair,7987,5,0.05,37938.25,9017.71,Dec,12,Q4
ORD00384,2025-12-24,CUST0019,Customer 19,East,Odisha,Accessories,Watch,5533,3,0.0,16599.0,3173.32,Dec,12,Q4
ORD00210,2025-12-25,CUST0097,Customer 97,North,Haryana,Technology,Headphones,33203,4,0.2,106249.6,19618.68,Dec,12,Q4
ORD00021,2025-12-26,CUST0052,Customer 52,South,Telangana,Furniture,Bookshelf,9380,1,0.05,8911.0,2278.9,Dec,12,Q4
ORD00005,2025-12-26,CUST0172,Customer 172,North,Haryana,Technology,Keyboard,61100,3,0.15,155805.0,49529.29,Dec,12,Q4
ORD00336,2025-12-26,CUST0138,Customer 138,East,West Bengal,Technology,Smartphone,32426,5,0.0,162130.0,23412.09,Dec,12,Q4
ORD00498,2025-12-27,CUST0010,Customer 10,West,Maharashtra,Furniture,Table Lamp,9335,2,0.0,18670.0,4292.62,Dec,12,Q4
ORD00324,2025-12-27,CUST0047,Customer 47,East,Odisha,Furniture,Table Lamp,2219,2,0.1,3994.2,778.92,Dec,12,Q4
ORD00169,2025-12-27,CUST0014,Customer 14,East,Bihar,Accessories,Wallet,2889,2,0.05,5489.1,1204.01,Dec,12,Q4
ORD00055,2025-12-27,CUST0126,Customer 126,North,Uttar Pradesh,Accessories,Wallet,1331,4,0.0,5324.0,1872.95,Dec,12,Q4
ORD00257,2025-12-29,CUST0130,Customer 130,West,Goa,Furniture,Table Lamp,5643,3,0.05,16082.55,2648.4,Dec,12,Q4
ORD00446,2025-12-30,CUST0168,Customer 168,North,Delhi,Office Supplies,File Folder,1570,4,0.1,5652.0,1512.48,Dec,12,Q4
ORD00229,2025-12-30,CUST0111,Customer 111,West,Goa,Technology,Keyboard,23863,2,0.05,45339.7,8395.98,Dec,12,Q4
ORD00290,2025-12-30,CUST0173,Customer 173,South,Telangana,Furniture,Bookshelf,2820,5,0.15,11985.0,2856.4,Dec,12,Q4
ORD00243,2025-12-30,CUST0031,Customer 31,North,Delhi,Technology,Keyboard,2819,1,0.2,2255.2,819.65,Dec,12,Q4
ORD00125,2025-12-30,CUST0098,Customer 98,West,Maharashtra,Office Supplies,Pens,210,5,0.05,997.5,273.47,Dec,12,Q4
ORD00183,2025-12-30,CUST0048,Customer 48,South,Tamil Nadu,Office Supplies,Notebook,1843,3,0.1,4976.1,920.0,Dec,12,Q4
ORD00504,2025-12-31,CUST0161,Customer 161,West,Goa,Office Supplies,Stapler,243,4,0.15,826.2,255.3,Dec,12,Q4
